"业务日期","销售时间","销售类型","门店名称","流水编号","订单原价","订单实收","订单商品序号","商品名称","商品分类","原价","购买量","销售金额","抹分金额","折扣金额","用户属性识别","语音转文字","销售场景-话术分析"
"2024-09-08",2024-09-08 17:04:06.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090817033801,173.53,173.53,1,五香牛腱肉,散装食品,233,0.626,145.85,0,0,Male 30-50,要什么？拿两个牛肉。这块怎么样？可以。那我这里给你切两盒咯。145.8。帮我切两份吧。好，给你配两盒吗？还吃点什么吗？这个鸭架。还要別的没？一共173.5块。,产品需求提示：顾客询问了牛肉并购买了两份，表明牛肉产品可能受欢迎，需要确保库存充足。没有明确表述需要新进某种产品。产品品质反馈：顾客询问“这块怎么样？”虽然没有明确的反馈说明品质好坏，但可以推测顾客对产品品质有一定关注，可能值得进一步跟进。促销活动效果：对话中没有涉及促销活动，因此无法判断活动的有效性。话术对销售影响：店员积极回应顾客需求，提供了配两盒的建议，显示了店员的话术在帮助增加销售额方面的有效性，尤其是鼓励顾客多买。话术提炼与场景：店员的服务话术可以进一步优化，例如通过更主动的推荐其他产品或促销来提升销售。可以提炼出一些场景话术，比如"今天的牛肉特别新鲜，您要多拿几盒吗？"等。
"2024-09-08",2024-09-08 17:04:06.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090817033801,173.53,173.53,2,孜然锁骨,散装食品,87.6,0.316,27.68,0,0,Male 30-50,要什么？拿两个牛肉。这块怎么样？可以。那我这里给你切两盒咯。145.8。帮我切两份吧。好，给你配两盒吗？还吃点什么吗？这个鸭架。还要別的没？一共173.5块。,产品需求提示：顾客询问了牛肉并购买了两份，表明牛肉产品可能受欢迎，需要确保库存充足。没有明确表述需要新进某种产品。产品品质反馈：顾客询问“这块怎么样？”虽然没有明确的反馈说明品质好坏，但可以推测顾客对产品品质有一定关注，可能值得进一步跟进。促销活动效果：对话中没有涉及促销活动，因此无法判断活动的有效性。话术对销售影响：店员积极回应顾客需求，提供了配两盒的建议，显示了店员的话术在帮助增加销售额方面的有效性，尤其是鼓励顾客多买。话术提炼与场景：店员的服务话术可以进一步优化，例如通过更主动的推荐其他产品或促销来提升销售。可以提炼出一些场景话术，比如"今天的牛肉特别新鲜，您要多拿几盒吗？"等。
"2024-09-08",2024-09-08 16:22:48.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816223116,126.22,126.22,1,五香牛腱肉,散装食品,233,0.304,70.83,0,0,Female 30-50,今天的都有一点点，瀛佳香的就只有这块，这块比较完整。就这块吧。这个要切吗姐姐。这要的。再来一只鸡。还要别的吗姐。126。,产品需求提示：提到“瀛佳香的就只有这块”，说明该产品库存可能较少。此提示意味着可能需要对瀛佳香产品进行补货，避免缺货情况。产品品质反馈：顾客选择“比较完整”的一块产品，这可能意味着顾客对产品的外观或质量有所要求。虽然没有明确提到品质问题，但顾客的选择表明完整性在他们的购买决策中是一个考虑因素，需确保产品保持良好状态。促销活动效果：对话中没有涉及促销活动，因此无法判断当前是否有促销活动，或促销活动的有效性。话术对销售的影响：店员在销售过程中询问顾客是否要切割、是否还需要其他商品，表明店员积极引导顾客购买。这种询问方式帮助确认顾客的需求，且额外销售了一只鸡，显示了店员话术在提升销售额方面的作用。话术提炼与场景：店员的服务态度积极且关心顾客需求，话术可进一步优化。例如，当提到“瀛佳香”库存不多时，店员可以主动推荐其他类似产品或附加促销信息，进一步推动销售。可提炼的话术场景如：“瀛佳香的这块比较完整，很受欢迎，您可以多买点备着。”“除了这块，今天的其他产品也很新鲜，您可以看看。”
"2024-09-08",2024-09-08 16:22:48.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816223116,126.22,126.22,2,百味鸡,散装食品,75.6,0.652,49.29,0,0,Female 30-50,今天的都有一点点，瀛佳香的就只有这块，这块比较完整。就这块吧。这个要切吗姐姐。这要的。再来一只鸡。还要别的吗姐。126。,产品需求提示：提到“瀛佳香的就只有这块”，说明该产品库存可能较少。此提示意味着可能需要对瀛佳香产品进行补货，避免缺货情况。产品品质反馈：顾客选择“比较完整”的一块产品，这可能意味着顾客对产品的外观或质量有所要求。虽然没有明确提到品质问题，但顾客的选择表明完整性在他们的购买决策中是一个考虑因素，需确保产品保持良好状态。促销活动效果：对话中没有涉及促销活动，因此无法判断当前是否有促销活动，或促销活动的有效性。话术对销售的影响：店员在销售过程中询问顾客是否要切割、是否还需要其他商品，表明店员积极引导顾客购买。这种询问方式帮助确认顾客的需求，且额外销售了一只鸡，显示了店员话术在提升销售额方面的作用。话术提炼与场景：店员的服务态度积极且关心顾客需求，话术可进一步优化。例如，当提到“瀛佳香”库存不多时，店员可以主动推荐其他类似产品或附加促销信息，进一步推动销售。可提炼的话术场景如：“瀛佳香的这块比较完整，很受欢迎，您可以多买点备着。”“除了这块，今天的其他产品也很新鲜，您可以看看。”
"2024-09-08",2024-09-08 16:22:48.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816223116,126.22,126.22,3,素菜,散装食品,43.6,0.14,6.1,0,0,Female 30-50,今天的都有一点点，瀛佳香的就只有这块，这块比较完整。就这块吧。这个要切吗姐姐。这要的。再来一只鸡。还要别的吗姐。126。,产品需求提示：提到“瀛佳香的就只有这块”，说明该产品库存可能较少。此提示意味着可能需要对瀛佳香产品进行补货，避免缺货情况。产品品质反馈：顾客选择“比较完整”的一块产品，这可能意味着顾客对产品的外观或质量有所要求。虽然没有明确提到品质问题，但顾客的选择表明完整性在他们的购买决策中是一个考虑因素，需确保产品保持良好状态。促销活动效果：对话中没有涉及促销活动，因此无法判断当前是否有促销活动，或促销活动的有效性。话术对销售的影响：店员在销售过程中询问顾客是否要切割、是否还需要其他商品，表明店员积极引导顾客购买。这种询问方式帮助确认顾客的需求，且额外销售了一只鸡，显示了店员话术在提升销售额方面的作用。话术提炼与场景：店员的服务态度积极且关心顾客需求，话术可进一步优化。例如，当提到“瀛佳香”库存不多时，店员可以主动推荐其他类似产品或附加促销信息，进一步推动销售。可提炼的话术场景如：“瀛佳香的这块比较完整，很受欢迎，您可以多买点备着。”“除了这块，今天的其他产品也很新鲜，您可以看看。”
"2024-09-08",2024-09-08 11:03:11.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811025630,106.61,106.61,1,五香牛腱肉,散装食品,233,0.294,68.5,0,0,Male 30-50,要什么。牛肉。酱香的还是原味的？酱香。整一半？你要有筋的还是没筋的？呃要有筋的。68块5，够不够。这个是什么。锁骨。再来个这个吧。好嘞。再要个啥。这个鸡肉。好可以了。一共106.6块。支付宝还是？可以我扫你嘛。,产品需求提示：顾客明确表示对“有筋的酱香牛肉”和“锁骨”的需求，且购买了多种产品。没有提到特定产品库存短缺的情况，因此无法判断是否需要新进产品。产品品质反馈：顾客在选择牛肉时要求“有筋的”，表明顾客对产品的质地有特定偏好。这可能提示店员关注不同顾客对产品特性的需求，确保在库存中有足够多样化的产品以满足不同需求。促销活动效果：对话中没有提到任何促销活动，因此无法判断促销的有效性。话术对销售的影响：店员询问了顾客对牛肉的具体偏好（酱香还是原味，有筋还是没筋），这显示了店员积极通过询问引导顾客做出具体选择。此外，店员还通过“再要个啥”继续挖掘顾客的潜在需求，成功增加了锁骨和鸡肉的销售，表明话术在推动附加销售上起到了作用。话术提炼与场景：店员通过简单的问题引导顾客选择不同类型的牛肉和额外产品，显得服务周到且有效。可以进一步优化的建议是，在顾客询问“这个是什么”时，店员可以更详细介绍产品的特点、卖点或搭配推荐，以进一步提升顾客的购买欲望。可以提炼出的话术场景包括：“酱香牛肉今天很新鲜，有筋的特别受欢迎，您可以多买点。”“锁骨可以配点卤味更好吃，您要一起带点吗？”
"2024-09-08",2024-09-08 11:03:11.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811025630,106.61,106.61,2,孜然锁骨,散装食品,87.6,0.206,18.04,0,0,Male 30-50,要什么。牛肉。酱香的还是原味的？酱香。整一半？你要有筋的还是没筋的？呃要有筋的。68块5，够不够。这个是什么。锁骨。再来个这个吧。好嘞。再要个啥。这个鸡肉。好可以了。一共106.6块。支付宝还是？可以我扫你嘛。,产品需求提示：顾客明确表示对“有筋的酱香牛肉”和“锁骨”的需求，且购买了多种产品。没有提到特定产品库存短缺的情况，因此无法判断是否需要新进产品。产品品质反馈：顾客在选择牛肉时要求“有筋的”，表明顾客对产品的质地有特定偏好。这可能提示店员关注不同顾客对产品特性的需求，确保在库存中有足够多样化的产品以满足不同需求。促销活动效果：对话中没有提到任何促销活动，因此无法判断促销的有效性。话术对销售的影响：店员询问了顾客对牛肉的具体偏好（酱香还是原味，有筋还是没筋），这显示了店员积极通过询问引导顾客做出具体选择。此外，店员还通过“再要个啥”继续挖掘顾客的潜在需求，成功增加了锁骨和鸡肉的销售，表明话术在推动附加销售上起到了作用。话术提炼与场景：店员通过简单的问题引导顾客选择不同类型的牛肉和额外产品，显得服务周到且有效。可以进一步优化的建议是，在顾客询问“这个是什么”时，店员可以更详细介绍产品的特点、卖点或搭配推荐，以进一步提升顾客的购买欲望。可以提炼出的话术场景包括：“酱香牛肉今天很新鲜，有筋的特别受欢迎，您可以多买点。”“锁骨可以配点卤味更好吃，您要一起带点吗？”
"2024-09-08",2024-09-08 12:04:00.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812033930,87.35,87.35,1,百味鸡,散装食品,75.6,0.65,49.14,0,0,Male 30-50,
"2024-09-08",2024-09-08 12:04:00.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812033930,87.35,87.35,2,素菜,散装食品,43.6,0.318,13.86,0,0,Male 30-50,
"2024-09-08",2024-09-08 12:04:00.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812033930,87.35,87.35,3,五香猪头肉,散装食品,87.6,0.278,24.35,0,0,Male 30-50,
"2024-09-08",2024-09-08 15:30:46.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090815303901,84.43,84.43,1,夫妻肺片,散装食品,211.6,0.156,33,0,0,Male 30-50,
"2024-09-08",2024-09-08 15:30:46.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090815303901,84.43,84.43,2,五香牛腱肉,散装食品,233,0.168,39.14,0,0
"2024-09-08",2024-09-08 15:30:46.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090815303901,84.43,84.43,3,素菜,散装食品,43.6,0.282,12.29,0,0
"2024-09-08",2024-09-08 08:55:11.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090808550912,83.27,83.27,1,夫妻肺片,散装食品,211.6,0.236,49.93,0,0
"2024-09-08",2024-09-08 08:55:11.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090808550912,83.27,83.27,2,藤椒鸡,散装食品,91.6,0.364,33.34,0,0
"2024-09-08",2024-09-08 12:36:02.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812355510,92.92,81.34,1,八戒香耳,散装食品,147.6,0.256,37.78,0,0
"2024-09-08",2024-09-08 12:36:02.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812355510,92.92,81.34,2,双椒猪蹄,散装食品,143.6,0.384,43.56,0,11.58
"2024-09-08",2024-09-08 11:30:40.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083861718,80.8,80.8,1,孜然锁骨(小份)(苏州),外卖套餐,17.5,1,17.5,0,0
"2024-09-08",2024-09-08 11:30:40.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083861718,80.8,80.8,2,酸汤肥牛(小份)(苏州),外卖套餐,18.8,1,18.8,0,0
"2024-09-08",2024-09-08 11:30:40.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083861718,80.8,80.8,3,酱香牛腱肉+夫妻肺片(苏州),外卖套餐,44.5,1,44.5,0,0
"2024-09-08",2024-09-08 11:07:28.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811072203,79.93,79.93,1,百味鸡,散装食品,75.6,0.66,49.89,0,0
"2024-09-08",2024-09-08 11:07:28.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811072203,79.93,79.93,2,夫妻肺片,散装食品,211.6,0.142,30.04,0,0
"2024-09-08",2024-09-08 10:59:16.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090810591429,78,78,1,百味鸡,散装食品,75.6,0.556,42.03,0,0
"2024-09-08",2024-09-08 10:59:16.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090810591429,78,78,2,夫妻肺片,散装食品,211.6,0.17,35.97,0,0
"2024-09-08",2024-09-08 10:26:23.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083527560,77.6,77.6,1,夫妻肺片(大份)(苏州),外卖套餐,44.4,1,44.4,0,0
"2024-09-08",2024-09-08 10:26:23.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083527560,77.6,77.6,2,五香鸭翅(小份)(苏州),外卖套餐,17.5,1,17.5,0,0
"2024-09-08",2024-09-08 10:26:23.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083527560,77.6,77.6,3,红油笋丝(小份)(苏州),外卖套餐,8.7,1,8.7,0,0
"2024-09-08",2024-09-08 10:26:23.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083527560,77.6,77.6,4,盒装米饭(苏州),外卖套餐,3.5,2,7,0,0
"2024-09-08",2024-09-08 10:51:15.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090810503823,76.49,76.49,1,夫妻肺片,散装食品,211.6,0.11,23.27,0,0
"2024-09-08",2024-09-08 10:51:15.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090810503823,76.49,76.49,2,百味鸡,散装食品,75.6,0.704,53.22,0,0
"2024-09-08",2024-09-08 11:57:55.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811574726,76.47,76.47,1,素菜,散装食品,43.6,0.308,13.42,0,0
"2024-09-08",2024-09-08 11:57:55.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811574726,76.47,76.47,2,百味鸡,散装食品,75.6,0.346,26.15,0,0
"2024-09-08",2024-09-08 11:57:55.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811574726,76.47,76.47,3,八戒香耳,散装食品,147.6,0.25,36.9,0,0
"2024-09-08",2024-09-08 11:30:12.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409082057387,74.8,74.8,1,双椒猪蹄(小份)(苏州),外卖套餐,25.8,1,25.8,0,0
"2024-09-08",2024-09-08 11:30:12.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409082057387,74.8,74.8,2,夫妻肺片单人餐(苏州),外卖套餐,25.7,1,25.7,0,0
"2024-09-08",2024-09-08 11:30:12.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409082057387,74.8,74.8,3,酱香牛腱肉(小份)(苏州),外卖套餐,23.3,1,23.3,0,0
"2024-09-08",2024-09-08 10:01:05.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090810010003,71.29,71.29,1,五香牛腱肉,散装食品,233,0.306,71.29,0,0
"2024-09-08",2024-09-08 16:10:35.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816103312,70.57,70.57,1,夫妻肺片,散装食品,211.6,0.182,38.51,0,0
"2024-09-08",2024-09-08 16:10:35.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816103312,70.57,70.57,2,藤椒鸡,散装食品,91.6,0.35,32.06,0,0
"2024-09-08",2024-09-08 12:55:42.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812554013,70.22,70.22,1,素菜,散装食品,43.6,0.184,8.02,0,0
"2024-09-08",2024-09-08 12:55:42.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812554013,70.22,70.22,2,夫妻肺片,散装食品,211.6,0.198,41.89,0,0
"2024-09-08",2024-09-08 12:55:42.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812554013,70.22,70.22,3,酸辣凤爪,散装食品,99.6,0.204,20.31,0,0
"2024-09-08",2024-09-08 16:23:48.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816234617,70.14,70.14,1,百味鸡,散装食品,75.6,0.536,40.52,0,0
"2024-09-08",2024-09-08 16:23:48.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090816234617,70.14,70.14,2,夫妻肺片,散装食品,211.6,0.14,29.62,0,0
"2024-09-08",2024-09-08 21:02:00.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409088168758,70.1,70.1,1,八戒香耳(小份)(苏州),外卖套餐,22.1,1,22.1,0,0
"2024-09-08",2024-09-08 21:02:00.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409088168758,70.1,70.1,2,酱香牛腱肉+夫妻肺片(苏州),外卖套餐,44.5,1,44.5,0,0
"2024-09-08",2024-09-08 21:02:00.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409088168758,70.1,70.1,3,盒装米饭(苏州),外卖套餐,3.5,1,3.5,0,0
"2024-09-08",2024-09-08 17:07:23.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090817072103,65.35,65.35,1,藤椒鸡,散装食品,91.6,0.352,32.24,0,0
"2024-09-08",2024-09-08 17:07:23.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090817072103,65.35,65.35,2,酱香鸭,散装食品,75.6,0.438,33.11,0,0
"2024-09-08",2024-09-08 10:12:38.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083313766,64.4,64.4,1,香酥鸭(小份)(苏州),外卖套餐,26.7,1,26.7,0,0
"2024-09-08",2024-09-08 10:12:38.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083313766,64.4,64.4,2,素菜拼盘(小份)(苏州),外卖套餐,10.9,1,10.9,0,0
"2024-09-08",2024-09-08 10:12:38.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083313766,64.4,64.4,3,盒装米饭(苏州),外卖套餐,3.5,1,3.5,0,0
"2024-09-08",2024-09-08 10:12:38.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083313766,64.4,64.4,4,酱香牛腱肉(小份)(苏州),外卖套餐,23.3,1,23.3,0,0
"2024-09-08",2024-09-08 08:46:44.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090808422809,75.55,64.2,1,手撕鸡(五香味),散装食品,89.6,0.24,21.5,0,0
"2024-09-08",2024-09-08 08:46:44.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090808422809,75.55,64.2,2,飘香猪手,散装食品,119.6,0.452,42.7,0,11.35
"2024-09-08",2024-09-08 11:53:31.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811532824,63.64,63.64,1,五香猪头肉,散装食品,87.6,0.326,28.55,0,0
"2024-09-08",2024-09-08 11:53:31.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811532824,63.64,63.64,2,夫妻肺片,散装食品,211.6,0.116,24.54,0,0
"2024-09-08",2024-09-08 11:53:31.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090811532824,63.64,63.64,3,素菜,散装食品,43.6,0.242,10.55,0,0
"2024-09-08",2024-09-08 20:37:16.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090820371411,63.05,63.05,1,夫妻肺片,散装食品,211.6,0.298,63.05,0,0
"2024-09-08",2024-09-08 18:20:26.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409087604432,62.7,62.7,1,夫妻肺片(中份)(苏州),外卖套餐,36,1,36,0,0
"2024-09-08",2024-09-08 18:20:26.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409087604432,62.7,62.7,2,百味鸡(小份)(苏州),外卖套餐,22.7,1,22.7,0,0
"2024-09-08",2024-09-08 18:20:26.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409087604432,62.7,62.7,3,可口可乐(苏州),外卖套餐,4,1,4,0,0
"2024-09-08",2024-09-08 09:59:49.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090809594602,61.95,61.95,1,夫妻肺片,散装食品,211.6,0.162,34.27,0,0
"2024-09-08",2024-09-08 09:59:49.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090809594602,61.95,61.95,2,五香凤爪（短）,散装食品,99.6,0.278,27.68,0,0
"2024-09-08",2024-09-08 14:41:30.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409085867361,60.8,60.8,1,百味鸡双人餐(苏州),外卖套餐,60.8,1,60.8,0,0
"2024-09-08",2024-09-08 12:34:32.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812342609,60.07,60.07,1,虎皮凤爪,散装食品,99.6,0.204,20.31,0,0
"2024-09-08",2024-09-08 12:34:32.000,綫下,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA240420124090812342609,60.07,60.07,2,百味鸡,散装食品,75.6,0.526,39.76,0,0
"2024-09-08",2024-09-08 11:15:07.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409086783532,59.5,59.5,1,百味鸡(中份)(苏州),外卖套餐,41.6,1,41.6,0,0
"2024-09-08",2024-09-08 11:15:07.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409086783532,59.5,59.5,2,盒装米饭(苏州),外卖套餐,3.5,2,7,0,0
"2024-09-08",2024-09-08 11:15:07.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409086783532,59.5,59.5,3,素菜拼盘(小份)(苏州),外卖套餐,10.9,1,10.9,0,0
"2024-09-08",2024-09-08 13:41:46.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409088622388,58.9,58.9,1,酱香牛腱肉+藤椒鸡+米饭(苏州),外卖套餐,58.9,1,58.9,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,2,盒装米饭(苏州),外卖套餐,3.5,2,7,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,3,夫妻肺片(牛头筋)(苏州),外卖套餐,8.5,1,8.5,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,4,夫妻肺片(猪舌)(苏州),外卖套餐,8.5,1,8.5,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,5,夫妻肺片(猪红肠)(苏州),外卖套餐,8.5,1,8.5,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,6,夫妻肺片(鸭肫)(苏州),外卖套餐,8.5,2,17,0,0
"2024-09-08",2024-09-08 18:23:34.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409083361363,58.2,58.2,7,素三丁(小份)(苏州),外卖套餐,8.7,1,8.7,0,0
"2024-09-08",2024-09-08 17:32:42.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409084438096,58,58,1,五香牛肉(小份)(苏州),外卖套餐,23.3,1,23.3,0,0
"2024-09-08",2024-09-08 17:32:42.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409084438096,58,58,2,盒装米饭(苏州),外卖套餐,3.5,1,3.5,0,0
"2024-09-08",2024-09-08 17:32:42.000,外賣,"80024042-苏州翰林店(营业中,紫燕百味鸡)",SA800240422409084438096,58,58,3,夫妻肺片(小份)+魔芋素毛肚(苏州),外卖套餐,27.2,1,27.2,0,0
